mean,std,min,max,contrast,homogeneity,energy,asm,edge_count,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15,hist_16,hist_17,hist_18,hist_19,hist_20,hist_21,hist_22,hist_23,hist_24,hist_25,hist_26,hist_27,hist_28,hist_29,hist_30,hist_31,tumor
0.33711687479987185,0.26138273919374394,0.0,1.0,1189.1286517016379,0.2145096544700143,0.1026440900084501,0.010535809213662805,29787,6.723073967339097,1.239731027857829,0.7847838616714697,0.5674543707973103,0.5923535062439962,0.5948126801152738,0.6741210374639769,0.7623439000960615,0.9421709894332373,1.1917771373679156,1.4878001921229587,1.8007300672430355,1.9498174831892412,2.04388088376561,1.9808645533141211,1.7085110470701248,1.401729106628242,0.8708549471661864,0.506897214217099,0.3771757925072046,0.3307588856868396,0.3089337175792507,0.28157540826128724,0.28895292987512006,0.2615946205571566,0.2360806916426513,0.21825168107588858,0.2078001921229587,0.21333333333333335,0.20472622478386168,0.2812680115273775,0.9658405379442844,1
0.2144267581305803,0.2067936788315459,0.0,1.0,793.5057780621848,0.3147588929359476,0.14243022021548327,0.020286367630631057,23352,11.305027995835795,1.7010963863331552,0.995807658760305,0.8661545820320193,0.8298397156335875,0.7004867617680988,0.6680734925860274,0.8358421728895267,1.0483291597497726,1.3007324873620139,1.5042157883383511,1.7413128499479475,2.162385226452079,2.2590247882726993,1.3316451422301006,0.7121915534171802,0.35564559241439464,0.23259521866764207,0.1935792465040376,0.1722705232454536,0.15156204571246354,0.13865676261219437,0.12395074233514344,0.11974902225598605,0.09063710456468117,0.08643538448552376,0.06662727554092457,0.05882408110820367,0.05312174671506148,0.046519043733528415,0.037815480712416645,0.10984496778368645,1
0.28976754513231295,0.252604361337989,0.0,1.0,2734.198239164087,0.12091614635887972,0.037836785989882146,0.0014316223740441418,32106,6.888674678148362,1.7952573742047426,0.9963369963369964,0.8979714242872138,0.942527258316732,1.0456911509543088,1.156052524473577,1.2952038215196109,1.5337489021699549,1.605038236617184,1.7959428485744275,1.7260244628665682,1.5916714864083286,1.4052224578540369,1.1509114667009404,0.8849474112632008,0.705353126405758,0.5531778163357111,0.41574020521388944,0.3677569993359467,0.3050360945097787,0.2759034337981706,0.2498554077501446,0.22175095859306385,0.2628794207741576,0.22140822140822142,0.17650965019386072,0.16245742561532034,0.14806246385193753,0.20221493905704432,0.22140822140822142,0.7992631150525887,1
0.16379382563572303,0.21139846252688524,0.0,1.0,1544.4488204656864,0.3708977823180015,0.17187140889119604,0.029539781194244698,13504,15.21923828125,1.32275390625,0.64013671875,0.6533203125,0.73046875,1.080078125,1.5703125,1.87939453125,1.74462890625,1.41552734375,0.98388671875,0.72900390625,0.55908203125,0.4814453125,0.4111328125,0.38671875,0.28955078125,0.220703125,0.17724609375,0.1328125,0.12109375,0.115234375,0.08935546875,0.0810546875,0.08251953125,0.07763671875,0.072265625,0.05615234375,0.06494140625,0.07275390625,0.10888671875,0.4306640625,1
0.22843732124902155,0.1894615309333738,0.0,1.0,72.83768023883631,0.4780090495885896,0.2557499351586995,0.065408029333679,15982,10.237906905993308,0.5244904167934287,0.4271372071797992,0.399959436162661,0.38130007098671537,0.36182942906398946,0.5557245715444681,1.1959571375452118,2.601764526924247,3.5225636345198255,3.17493154852449,2.1340634824054354,1.5188452827637495,1.1225365919615995,0.885643781901768,0.6945881080350201,0.5515329750194369,0.4813575364229456,0.3791366663286347,0.2617719636277592,0.17577662846905318,0.10303214684109117,0.08112767467802454,0.062062671128688775,0.04489064665517358,0.030558090795389244,0.025825643105837813,0.022310110536456748,0.014197343068654295,0.005543724436331677,0.004191596525031268,0.017442450055775275,1
0.23859964442877188,0.2306413164967158,0.0,1.0,697.91359706822,0.2821424496358531,0.1356489882010918,0.018400647999979942,25476,10.147920569501686,1.0059198201573623,0.5862869988759836,0.501161483701761,0.5044585987261146,0.7100786811539903,1.2079430498313974,2.051105282877482,2.655076807793181,2.5708505058074187,2.0079430498313977,1.3892843761708504,0.9636568002997378,0.7148744848257774,0.6030723117272386,0.577894342450356,0.5206444361183964,0.4966654177594605,0.4484076433121019,0.3575871112776321,0.20382165605095542,0.14986886474334957,0.1366804046459348,0.12798801049082054,0.13008617459722743,0.135481453727988,0.12319220681903334,0.12858748594979394,0.11719745222929936,0.12858748594979394,0.14717122517796927,0.4505058074185088,1
0.28194302832244,0.281356988829826,0.0,1.0,2127.854128312413,0.2814634039530908,0.2388065955715768,0.05702859008848664,19379,11.189333333333334,0.9524444444444444,0.5484444444444444,0.4728888888888889,0.48488888888888887,0.5386666666666666,0.6244444444444445,0.7991111111111111,0.9791111111111112,1.152,1.291111111111111,1.4084444444444444,1.4284444444444444,1.3186666666666667,1.211111111111111,0.9977777777777778,0.8684444444444445,0.7164444444444444,0.6084444444444445,0.4866666666666667,0.4048888888888889,0.3688888888888889,0.3328888888888889,0.29155555555555557,0.2751111111111111,0.2528888888888889,0.2591111111111111,0.25022222222222223,0.22844444444444445,0.23733333333333334,0.25955555555555554,0.7622222222222222,1
0.37471044304043766,0.35931909938186485,0.0,1.0,4241.159131249876,0.28469652585738425,0.22940510823133742,0.05262670368263163,13396,11.430658093196794,0.9780106374533619,0.4807493847741526,0.29594347860601733,0.28514725728348017,0.31690084940858937,0.3041994125585457,0.3289672144161308,0.3423037231086767,0.4121616257839168,0.5182186234817814,0.5887115979995237,0.6941335238548861,0.7506549178375804,0.8382948321028817,0.9106930221481305,0.9068825910931174,0.9221243153131699,0.9138683813606414,0.8160673176153053,0.7703421449551481,0.6884178772723665,0.6477732793522267,0.5671191553544495,0.5175835516392792,0.4629673731840914,0.48646503135667224,0.43565928395649756,0.4794792410891482,0.5410812098118599,0.7652615702151306,2.6031594824164483,1
0.1857797334266049,0.19610001413910833,0.0,1.0,994.8729668163107,0.25598618803302264,0.0881921152443034,0.007777849191264493,18948,11.48524102781907,1.528562327458059,0.7640688044170737,0.711403695052028,0.9908685495858993,1.4011467402845614,1.9197281800806965,2.199193034614568,2.2828626035251647,1.9910809088978552,1.466553408366957,1.03971119133574,0.747504778084519,0.5695476746655341,0.5058398810787853,0.43193884051815673,0.38054788702484604,0.28753450838819283,0.21873009131450413,0.1596942025907836,0.1095774049692079,0.08451900615842005,0.056062858356338924,0.04332129963898917,0.038649394775960924,0.02888086642599278,0.028031429178169462,0.02081121257167127,0.027606710554257806,0.03822467615204927,0.08664259927797834,0.35591420683796987,1
0.22225360261634033,0.1899451746977897,0.0,1.0,770.6938890747866,0.1549933884784965,0.05235272345805223,0.002740807653475292,27610,7.254146870050846,2.034175210469284,1.1252813203300824,0.9195632241393682,1.016254063515879,1.2919896640826873,1.7597732766524965,2.3365841460365093,2.7413520046678337,2.638326248228724,2.2215553888472117,1.6117362674001834,1.108610485954822,0.7958656330749354,0.5721430357589398,0.42744019338167877,0.32674835375510547,0.2647328498791365,0.21372009669083938,0.17937817787780277,0.17571059431524547,0.11336167375177128,0.11636242393931816,0.11002750687671918,0.08902225556389097,0.0796865883137451,0.0760190047511878,0.05101275318829707,0.0553471701258648,0.05401350337584396,0.0586813370009169,0.18137867800283405,1
0.27262716175860785,0.24453725112575136,0.0,1.0,621.0801774785119,0.2756846166420893,0.11715432593097769,0.01372513608434175,20303,9.411764705882353,1.3175759729873822,0.5509152301403946,0.45956993069130975,0.4830282566198685,0.5281677625733072,0.6568331259996446,0.8747112137906522,1.2347609738759553,1.8599609027901192,2.494401990403412,2.8270837035720633,2.2164563710680647,1.3652034832059712,0.8555180380309223,0.5576683845743735,0.4051892660387418,0.32699484627687936,0.30033765772169896,0.23707126355073752,0.22996267993602273,0.2082814999111427,0.23955926781588768,0.2942953616491914,0.32450684201172914,0.3429891594099876,0.328771992180558,0.27368046916651856,0.19655233694686333,0.15781055624666784,0.13755109294473075,0.3028256619868491,1
0.2386063798533822,0.29589571459631825,0.0,1.0,1578.4234934740352,0.29824255514978826,0.19554091548678354,0.03823624962940942,24968,11.733792453216914,1.6042960503392159,1.3963803316321302,1.6357785566418659,1.6347947283199082,1.456721802045543,1.2560208243661481,1.039578593535428,0.8178892783209329,0.6729385722191478,0.5171657545758265,0.41320789522228374,0.3873004160773945,0.3440119699112505,0.33548545778761607,0.3233515751501363,0.34893111152103956,0.37844596117977414,0.406321096968579,0.44272274488101826,0.4781405644714997,0.49322593207485294,0.4423948021070323,0.41681526573612904,0.36532825022033655,0.29121318329951423,0.2095554325770153,0.18692738117198548,0.17610526963044948,0.1820082395621964,0.29285289716944396,1.3202976080673923,1
0.18749193574143275,0.21654267863028132,0.0,1.0,874.6565206941307,0.35128557609768674,0.237539521047892,0.05642502405966193,23685,13.136955063715627,1.1286001724633516,0.7628245664462968,0.7401360544217687,0.857871035738239,1.3193063140749257,1.87057583596819,1.8552457602759413,1.5740921720800995,1.2224202356999139,0.9244035642425984,0.8036025677876785,0.7321644150617994,0.7263389862987448,0.7435086710740634,0.7180607454249306,0.6104436140653444,0.434760946632174,0.32070518348184346,0.22075308996838172,0.16832423110089106,0.13122544792564914,0.10117849956884162,0.07787678451662355,0.06775893455973939,0.06959854364280924,0.07143815272587908,0.06254670882437482,0.06346651336590975,0.06040049822746,0.08799463447350771,0.33542205614640225,1
0.2634511717771003,0.2735527266097056,0.0,1.0,1225.5819034399096,0.33044185993996755,0.1474335759456545,0.021736659316123078,19623,12.27088078085057,0.9433418545201022,0.4372763188473158,0.3513827562165931,0.32498257029979083,0.3796421101557053,0.5302347199628167,0.7429235417150825,0.9861027190332327,1.3032767836393213,1.6040901696490821,1.7394376016732511,1.8037648152451777,1.5178247734138972,1.1727631884731582,0.8496397861956775,0.6168719498024634,0.460701835928422,0.3565884266790611,0.29151754589821055,0.24020450848245412,0.22607483151289798,0.23648617243783407,0.22272832907273996,0.2405763420869161,0.229421333953056,0.2164071577968859,0.19595630955147572,0.19112247269346969,0.16583778759005346,0.25693702068324425,0.8950034859400419,1
0.3230240680072459,0.2689871168222658,0.0,1.0,2888.2652302526385,0.13968227181703533,0.031893246839967374,0.0010171791939950889,15707,3.263149518580409,4.302697541179279,1.5558208005092704,0.7390785390307949,0.6938807989178006,0.797644624811013,0.9746160579294979,1.1916925280496538,1.555184212620355,1.85565369618843,1.8518341688549376,1.7716240948515956,1.6392138139571895,1.341290681944776,1.1363093817140129,0.8727619957030317,0.6805124532505769,0.5576509906899021,0.4933556139094454,0.39532107901647173,0.3431208721254078,0.30174265934590594,0.2769157316782048,0.2654571496777274,0.27946208323386645,0.2654571496777274,0.2660937375666428,0.26354738601098116,0.26864008912230447,0.25781809501074243,0.3437574600143232,1.1986949948277235,1
0.19465188740518644,0.19423995477897876,0.0,1.0,37.00734791934792,0.5671001031481664,0.28138840385090624,0.0791794338217607,12594,9.998561298941526,0.7303668687699106,0.7550303154865893,0.8384475730483335,0.9771109512554379,1.384770321652451,2.5328811701435274,3.7019285445140957,3.8972630425101906,3.0087212687973146,0.5331689103552222,0.45599972596170313,0.33619018257801525,0.25025177268523274,0.1980748809646148,0.1591614428116329,0.14633645051896002,0.1248518480457644,0.11652108382146405,0.12572877059569074,0.12715376973932108,0.14578837392525607,0.16727297639845168,0.20388449285787688,0.26110368924057137,0.25540369266605006,0.20640564518891516,0.16442297811119103,0.10764224300345973,0.05184804576439558,0.026855753091494537,0.010851916555338608,1
0.29264069465966003,0.2194553728484105,0.0,1.0,1306.0806972111557,0.21466745225397138,0.07198194974347116,0.0051814010888716075,12253,4.514796535252026,0.799191294523399,1.2983687141979345,0.8873560484430437,1.276168956016729,1.2647519375235377,1.060514162256447,1.1290162732155953,1.7677350300291372,3.3540663217775664,4.082852668926285,3.3991001169451547,1.8184773344433212,0.830905234782264,0.5245485718816277,0.3723216586390755,0.31460228736794116,0.2511744068502111,0.22960892747418288,0.23151176388971478,0.20867772690333194,0.1788666230599988,0.1668153257616301,0.175060950228935,0.18203801708588532,0.18330657469623993,0.2765455590573031,0.18330657469623993,0.14524984638560187,0.12939287625616935,0.1737923926185804,0.5898792888148897,1
0.21927668114619628,0.2269751208525057,0.0,1.0,1214.8084505349198,0.3405326962486441,0.20370492119154338,0.0414956949176529,16962,10.944433131700306,0.8708630292866982,0.5657543271246331,0.5711205605797449,0.6585135054201353,0.7915194346289752,1.1146433491046295,1.7559082469904774,2.8674851769779,3.5007007246810806,2.6137389950290473,1.2660477930167096,0.6351320596514344,0.39825118284721805,0.30434209738276335,0.26524525363837814,0.22844822423189795,0.21771575732167456,0.19241779960471941,0.18091872791519434,0.18091872791519434,0.16252021321195426,0.144505000898365,0.14987123435347668,0.12993951009163324,0.1241899742468707,0.11959034557106067,0.11269090255734564,0.09927531891956638,0.1069413667125831,0.1652033299395101,0.5611546984488232,1
0.25136881426786173,0.24123391155389554,0.0,1.0,899.3925629058443,0.3145965557115619,0.2162407507318307,0.046760062277065736,25331,11.754448398576512,1.0964089291491426,0.7052733743125202,0.47589776771271436,0.4354577806535102,0.41539954707214494,0.4794564865739243,0.6101585247492721,0.7903591070850857,1.0258815917178907,1.2973147848592688,1.5321902296991265,1.6635393076674216,1.6227758007117439,1.5182788741507602,1.263668715626011,1.000970559689421,0.8146230993206082,0.6729213846651569,0.5771594953089615,0.5473956648333873,0.45325137495956,0.37043028146230994,0.2626981559365901,0.16175994823681655,0.09155613070203818,0.06696861857004206,0.0507926237463604,0.03558718861209965,0.03526366871562601,0.038822387576835975,0.13329019734713685,1
0.2125625768873492,0.18469467713080656,0.0,1.0,125.96246527777778,0.42278697848543945,0.25575443107394635,0.06541032901395798,88578,9.215706359368331,0.6732394366197183,0.7631241997439181,0.9543320529236022,1.1195902688860435,1.1808792146820315,1.4178403755868545,1.944387537345284,2.4842082799829277,2.679641485275288,2.3850192061459667,2.099829278702518,1.8298762270593256,1.0367477592829706,0.4746052069995732,0.26692274861288945,0.2014938113529663,0.15996585574050362,0.1407597097737943,0.12176696542893727,0.11037131882202304,0.09782330345710627,0.08271446862996158,0.08241570635936833,0.0744771660264618,0.06052069995731967,0.0500640204865557,0.04771660264618011,0.043704652155356384,0.04297908664105847,0.043576611182244984,0.11370038412291933,1
0.24808169921813367,0.2351189919087827,0.0,1.0,1230.9359485619198,0.2761325616296959,0.19628778574934164,0.03852889483437945,28292,10.784629273462338,1.0509871648938258,0.614515052792715,0.5705538328688621,0.5507712839031284,0.6415198021745103,0.7702633748086509,1.028064528790674,1.331082937551517,1.5656474467166464,1.765670997370177,1.7345841347097382,1.6582800172704792,1.4340777956588295,1.1549240491423638,0.9376300192330337,0.7482827648467245,0.6430898457432194,0.5397809789221651,0.4465203909408486,0.3626800643717863,0.29391215606233073,0.2333084743101621,0.1733328099854771,0.14161792989755465,0.1287435726341406,0.10111080582486164,0.08070023943164423,0.07190799544687365,0.06751187345448836,0.08980649213015661,0.2844918946500765,1
0.2621372302007223,0.2277707842744063,0.0,1.0,182.63364372776132,0.49299569085016676,0.37049847013659776,0.1372691163735594,48401,0.7631141345427059,0.6929705215419502,12.641410934744268,0.3163718820861678,0.25477450239355004,0.28629881582262534,0.33201310153691105,0.4035273368606702,0.5444595616024187,0.9054169816074578,1.8163970773494582,3.4025296044343665,3.580388007054674,2.0278760393046107,0.7713378684807256,0.3598286722096246,0.2455026455026455,0.2016427311665407,0.18164777021919878,0.16673217435122198,0.14931720836482743,0.13157974300831443,0.1237591332829428,0.11956664147140338,0.1055379188712522,0.10190980095742,0.09247669438145628,0.09868480725623582,0.12303350970017636,0.18575963718820862,0.2825094482237339,0.5916250944822373,1
0.1805531298939329,0.23221589130462544,0.0,1.0,267.70029020617255,0.48552662299972466,0.41952900967694207,0.17600458996051577,75287,15.68612748803225,0.6411287477954145,0.43714789619551525,0.4362610229276896,0.5461526832955405,0.8135852859662384,1.2114688838498362,1.57960191484001,1.688848576467624,1.4982514487276393,1.1772839506172839,0.9003376165280927,0.6838599143361048,0.534623330813807,0.4611740992693374,0.4073973293020912,0.3630536659108088,0.31862937767699673,0.2927488032249937,0.2559032501889645,0.23913328294280675,0.2201864449483497,0.20099773242630387,0.1996271101033006,0.19946586041824138,0.19349962207105065,0.16100781053162005,0.1366591080876795,0.11190728143109095,0.0964273116654069,0.10078105316200554,0.20672209624590576,1
0.23270828900806168,0.2052567540517609,0.0,1.0,260.63482606025957,0.3608783907065295,0.2486675780878192,0.06183556439206166,46569,10.467903863705507,0.6027786228577223,0.37575634655038365,0.3500659162356759,0.36683230233580094,0.5127269039651151,0.8805056958388263,1.5395328398066457,2.393266403001724,2.900314369739377,2.697495183044316,2.0153466517932594,1.4301456917824427,1.0626373254909915,0.8272318561335903,0.6603792718791197,0.549099144779096,0.4816279620052057,0.40712571409255316,0.3063921847006727,0.24770983335023494,0.1798330122029544,0.1407565155663726,0.11195619105567386,0.09059257005712741,0.0690937362674509,0.06382043741337931,0.053273839705236116,0.048541392015684685,0.03447926173816043,0.03542575127607071,0.09735320961362945,1
0.19653666639128506,0.20726068524240113,0.0,1.0,187.35947833547831,0.4274952121520431,0.27764870211171133,0.07708880178431782,37775,10.679820504915561,0.7576610831363683,0.6904668927482616,0.7395745555441373,0.9202206008289658,1.3550645702736956,2.2577467201041346,3.3013941698352345,3.7661631212962012,2.8121810022950706,0.8326379611550714,0.43889973623813927,0.33476518343438494,0.2739286815332443,0.22679409447470283,0.1853595039906827,0.1614633645051896,0.14414414414414414,0.13789607097591888,0.13416915013873187,0.13811530161340047,0.13690953310725174,0.15685952111807624,0.1650806700236358,0.17757681636008632,0.18820950227794334,0.17110951255437948,0.1670537457609701,0.1450210666940705,0.11871339019627992,0.09426917411708287,0.19073065460898161,1
0.18535141290402876,0.248114170159395,0.0,1.0,561.7052883439336,0.48968959830353015,0.25030682014993294,0.06265350421357087,40533,17.1456298828125,1.1214599609375,0.3670654296875,0.275146484375,0.257568359375,0.3040771484375,0.458984375,0.799560546875,1.276611328125,1.5484619140625,1.454833984375,1.090576171875,0.7652587890625,0.5836181640625,0.444091796875,0.359375,0.312255859375,0.28515625,0.260498046875,0.2491455078125,0.2523193359375,0.24755859375,0.241455078125,0.2625732421875,0.2633056640625,0.2930908203125,0.2559814453125,0.1737060546875,0.1314697265625,0.1083984375,0.1065673828125,0.30419921875,1
0.18246839934704345,0.22449257669895065,0.0,1.0,90.91638637475538,0.5866680904955397,0.2543424362222324,0.06469007486346036,16146,16.891357421875,0.6727294921875,0.458251953125,0.3302001953125,0.25732421875,0.236328125,0.242919921875,0.2720947265625,1.30322265625,2.3714599609375,1.9205322265625,1.2938232421875,0.9129638671875,0.6158447265625,0.50537109375,0.4400634765625,0.4036865234375,0.34765625,0.3106689453125,0.2799072265625,0.27001953125,0.2586669921875,0.2388916015625,0.2342529296875,0.269287109375,0.308349609375,0.2191162109375,0.0716552734375,0.0277099609375,0.0142822265625,0.0133056640625,0.008056640625,1
0.36217836812144216,0.2852148779693357,0.0,1.0,1011.3296627491058,0.2014298730854403,0.03925648389610693,0.001541071527885303,33517,3.1000339558573855,4.269745331069609,1.1697113752122241,1.1536842105263159,0.7174193548387097,0.6508658743633277,0.6511375212224109,0.7204074702886248,0.8089643463497453,0.9722241086587436,1.1343972835314091,1.2968421052631578,1.4516808149405773,1.457113752122241,1.4842784380305603,1.5100848896434635,1.4348387096774193,1.2772835314091682,1.0686587436332768,0.7443123938879457,0.5204753820033956,0.3593887945670628,0.2833276740237691,0.2599660441426146,0.24774193548387097,0.23470288624787775,0.22438030560271646,0.2099830220713073,0.22084889643463498,0.2664855687606112,0.42132427843803055,1.6776910016977928,1
0.19889578631651963,0.2155849776673701,0.0,1.0,715.3577356756921,0.40297352415745274,0.16832842440407256,0.028334458462357572,39482,2.1264773293472845,13.88101644245142,1.4515595416043847,0.7736123567513702,0.581644245142003,0.6050822122571001,0.5880219232685601,0.637767812655705,0.7748878923766817,0.979451918285999,1.2114399601395116,1.368330842052815,1.3488789237668162,1.1620129546586946,0.9352864972595915,0.7158943697060289,0.5582062780269058,0.39701046337817636,0.29608370702541104,0.22194319880418534,0.17634280019930243,0.12739412057797708,0.10395615346287992,0.10172396611858495,0.09550572994519183,0.08944693572496264,0.08450423517688092,0.07828599900348779,0.07605381165919282,0.06297957149975088,0.0728649725959143,0.3163328350772297,1
